date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:11:27	132775/132775	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-11/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-11/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-11/)
09:11:27	15815/15815	---M--	200	added ('OK')	image/jpeg	etag:%223dc7-6982fc5e-7ae1725db19fe807;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/trungtamgiasuvungtau-com-gia-su-tieng-anh-lop-11-300x225.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/trungtamgiasuvungtau-com-gia-su-tieng-anh-lop-11-300x225.jpg	(from https://giasubinhminh.com/gia-su-lop-11/)
09:11:27	14452/14452	---M--	200	added ('OK')	image/jpeg	etag:%223874-6982fc5d-231cb6ef236d725;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/3122016101217_13989725_1624104027919973_234538846_n_688x960-215x300.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/3122016101217_13989725_1624104027919973_234538846_n_688x960-215x300.jpg	(from https://giasubinhminh.com/gia-su-lop-11/)
09:11:29	82099/82099	---M--	200	added ('OK')	image/png	etag:%22140b3-6982fc59-61de8680e66f3208;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-09-21-lu%cc%81c-11.33.05-CH-300x192.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-09-21-lu%cc%81c-11.33.05-CH-300x192.png	(from https://giasubinhminh.com/gia-su-lop-11/)
09:11:35	106913/106913	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:11:36%20GMT	https://giasubinhminh.com/gia-su-lop-12-mb/page/2/	D:/cloneweb/giasubinhminh.com/gia-su-lop-12-mb/page/2/index.html	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:35	6164/6164	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:11:36%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/475	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/475.json	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:36	152009/152009	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:11:36%20GMT	https://giasubinhminh.com/woah-top-gia-su-toan-gioi-lop-11-quyen-loi-hoc-phi-nhu-the-nao/	D:/cloneweb/giasubinhminh.com/woah-top-gia-su-toan-gioi-lop-11-quyen-loi-hoc-phi-nhu-the-nao/index.html	(from https://giasubinhminh.com/gia-su-lop-11/)
09:11:36	149881/149881	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-12-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-12-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:37	51753/51753	---M--	200	added ('OK')	image/png	etag:%22ca29-6982fc62-13dc3eecc3e9f922;;;%22	https://giasubinhminh.com/wp-content/uploads/2024/05/Toan-12-300x201.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2024/05/Toan-12-300x201.png	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:39	96694/96694	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2002:11:41%20GMT	https://giasubinhminh.com/wp-content/uploads/2018/10/D%e1%ba%a0Y-K%c3%88M-M%c3%94N-ANH-V%c4%82N-L%e1%bb%9aP-12-T%e1%ba%a0I-NH%c3%80-300x174.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/D%e1%ba%a0Y-K%c3%88M-M%c3%94N-ANH-V%c4%82N-L%e1%bb%9aP-12-T%e1%ba%a0I-NH%c3%80-300x174.fe.delayed	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:41	134191/134191	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:11:41%20GMT	https://giasubinhminh.com/gia-su-lop-12/	D:/cloneweb/giasubinhminh.com/gia-su-lop-12/index.html	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:42	96697/96697	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2002:11:43%20GMT	https://giasubinhminh.com/wp-content/uploads/2018/10/1450322784_ho%c3%a12-211x300.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/1450322784_ho%c3%a12-211x300.png	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:45	96695/96695	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2002:11:45%20GMT	https://giasubinhminh.com/wp-content/uploads/2018/10/1450322407_l%c3%bd2-215x300.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/1450322407_l%c3%bd2-215x300.png	(from https://giasubinhminh.com/gia-su-lop-12-mb/)
09:11:49	6140/6140	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:11:51%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/465	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/465.json	(from https://giasubinhminh.com/gia-su-lop-2-mb/)
09:11:50	147362/147362	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-2-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-2-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-2-mb/)
09:11:50	12742/12742	---M--	200	added ('OK')	image/jpeg	etag:%2231c6-6982fc5d-966e9a11947075db;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/5-tieu-chuan-chon-gia-su-phu-hop-nhat-cho-con-2-300x200.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/5-tieu-chuan-chon-gia-su-phu-hop-nhat-cho-con-2-300x200.jpg	(from https://giasubinhminh.com/gia-su-lop-2-mb/)
09:11:50	57608/57608	---M--	200	added ('OK')	image/png	etag:%22e108-6982fc5a-741a189a3053902;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/download-sach-giao-khoa-toan-lop-2-pdf-mien-phi-354ghs7a7in27uqf0ba7m2-300x172.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/download-sach-giao-khoa-toan-lop-2-pdf-mien-phi-354ghs7a7in27uqf0ba7m2-300x172.png	(from https://giasubinhminh.com/gia-su-lop-2-mb/)
09:11:50	9783/9783	---M--	200	added ('OK')	image/jpeg	etag:%222637-6982fc5a-2efe33f7af349b67;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/dy-kem-lp-2-300x200.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/dy-kem-lp-2-300x200.jpg	(from https://giasubinhminh.com/gia-su-lop-2-mb/)
09:11:54	6140/6140	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:11:56%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/466	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/466.json	(from https://giasubinhminh.com/gia-su-lop-3-mb/)
09:11:55	56801/56801	---M--	200	added ('OK')	image/png	etag:%22dde1-6982fc5c-15ecfb2112d7fde4;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/sach-giao-khoa-toan-lop-3-354gkjyubtukudemu42txm-300x172.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/sach-giao-khoa-toan-lop-3-354gkjyubtukudemu42txm-300x172.png	(from https://giasubinhminh.com/gia-su-lop-3-mb/)
09:11:56	150605/150605	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:11:56%20GMT	https://giasubinhminh.com/gia-su-kem-lop-2-giao-vien-sinh-vien-kem-lop-2-cam-ket-tien-bo/	D:/cloneweb/giasubinhminh.com/gia-su-kem-lop-2-giao-vien-sinh-vien-kem-lop-2-cam-ket-tien-bo/index.html	(from https://giasubinhminh.com/gia-su-lop-2-mb/)
09:11:56	14386/14386	---M--	200	added ('OK')	image/jpeg	etag:%223832-6982fc5d-2acfc31763ab965b;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/1-300x200.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/1-300x200.jpg	(from https://giasubinhminh.com/gia-su-lop-3-mb/)
09:11:57	136274/136274	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-3-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-3-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-3-mb/)
09:11:59	149952/149952	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:00%20GMT	https://giasubinhminh.com/gia-su-day-lop-3-o-ha-noi-toan-tieng-viet-tieng-anh-tai-nha/	D:/cloneweb/giasubinhminh.com/gia-su-day-lop-3-o-ha-noi-toan-tieng-viet-tieng-anh-tai-nha/index.html	(from https://giasubinhminh.com/gia-su-lop-3-mb/)
09:12:00	155271/155271	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:00%20GMT	https://giasubinhminh.com/gia-su-gioi-toan-lop-3-chi-tu-100k-giup-con-tien-bo-sau-1-thang/	D:/cloneweb/giasubinhminh.com/gia-su-gioi-toan-lop-3-chi-tu-100k-giup-con-tien-bo-sau-1-thang/index.html	(from https://giasubinhminh.com/gia-su-lop-3-mb/)
09:12:01	6140/6140	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:12:01%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/467	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/467.json	(from https://giasubinhminh.com/gia-su-lop-4-mb/)
09:12:02	74651/74651	---M--	200	added ('OK')	image/png	etag:%221239b-6982fc59-ea752642b720f18d;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-09-24-lu%cc%81c-11.51.21-CH-300x193.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-09-24-lu%cc%81c-11.51.21-CH-300x193.png	(from https://giasubinhminh.com/gia-su-lop-4-mb/)
09:12:02	135649/135649	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-4-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-4-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-4-mb/)
09:12:05	96695/96695	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jun%202026%2002:12:06%20GMT	https://giasubinhminh.com/wp-content/uploads/2018/09/gia-s%c6%b0-ti%e1%ba%bfng-anh-l%e1%bb%9bp-3-%e1%bb%9f-H%c3%a0-N%e1%bb%99i-1-300x200.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/gia-s%c6%b0-ti%e1%ba%bfng-anh-l%e1%bb%9bp-3-%e1%bb%9f-H%c3%a0-N%e1%bb%99i-1-300x200.10a.delayed	(from https://giasubinhminh.com/gia-su-lop-4-mb/)
09:12:07	151425/151425	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:06%20GMT	https://giasubinhminh.com/gia-su-su-pham-mon-toan-lop-4/	D:/cloneweb/giasubinhminh.com/gia-su-su-pham-mon-toan-lop-4/index.html	(from https://giasubinhminh.com/gia-su-lop-4-mb/)
09:12:09	152872/152872	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:06%20GMT	https://giasubinhminh.com/top-500-gia-su-kem-lop-4-gia-su-su-pham-gioi-con-tien-bo-nhanh/	D:/cloneweb/giasubinhminh.com/top-500-gia-su-kem-lop-4-gia-su-su-pham-gioi-con-tien-bo-nhanh/index.html	(from https://giasubinhminh.com/gia-su-lop-4-mb/)
09:12:11	6140/6140	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:12:13%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/468	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/468.json	(from https://giasubinhminh.com/gia-su-lop-5-mb/)
09:12:11	132163/132163	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-5-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-5-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-5-mb/)
09:12:11	12799/12799	---M--	200	added ('OK')	image/jpeg	etag:%2231ff-6982fc5a-cdb227cb6c3d334;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/cach-ghi-nho-tu-vung-tieng-anh-khoa-hoc-cho-tre-em-1-300x177.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/cach-ghi-nho-tu-vung-tieng-anh-khoa-hoc-cho-tre-em-1-300x177.jpg	(from https://giasubinhminh.com/gia-su-lop-5-mb/)
09:12:12	17293/17293	---M--	200	added ('OK')	image/jpeg	etag:%22438d-6982fc5b-b8cb351ede3f4021;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/hoc-sinh-lop-5-can-hoc-gia-su-nhung-mon-nao-1-300x275.jpeg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/hoc-sinh-lop-5-can-hoc-gia-su-nhung-mon-nao-1-300x275.jpg	(from https://giasubinhminh.com/gia-su-lop-5-mb/)
09:12:14	148391/148391	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:15%20GMT	https://giasubinhminh.com/bang-gia-su-kem-lop-5-hoc-sinh-tien-bo-sau-10-buoi-hoc/	D:/cloneweb/giasubinhminh.com/bang-gia-su-kem-lop-5-hoc-sinh-tien-bo-sau-10-buoi-hoc/index.html	(from https://giasubinhminh.com/gia-su-lop-5-mb/)
09:12:15	152130/152130	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:16%20GMT	https://giasubinhminh.com/gia-su-toan-lop-5-bi-quyet-tim-gia-su-toan-lop-5-gioi/	D:/cloneweb/giasubinhminh.com/gia-su-toan-lop-5-bi-quyet-tim-gia-su-toan-lop-5-gioi/index.html	(from https://giasubinhminh.com/gia-su-lop-5-mb/)
09:12:16	105368/105368	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:17%20GMT	https://giasubinhminh.com/gia-su-lop-6-mb/page/2/	D:/cloneweb/giasubinhminh.com/gia-su-lop-6-mb/page/2/index.html	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:16	6141/6141	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:12:18%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/469	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/469.json	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:17	181106/181106	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-6-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-6-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:17	10808/10808	---M--	200	added ('OK')	image/jpeg	etag:%222a38-6982fc5e-c499f00ec1730c0a;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/11/Ti%cc%80m-Gia-su%cc%9b-mo%cc%82n-Toa%cc%81n-lo%cc%9b%cc%81p-8-ta%cc%a3i-TP-HCM-300x187.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/11/Ti%cc%80m-Gia-su%cc%9b-mo%cc%82n-Toa%cc%81n-lo%cc%9b%cc%81p-8-ta%cc%a3i-TP-HCM-300x187.jpg	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:17	44017/44017	---M--	200	added ('OK')	image/png	etag:%22abf1-6982fc5d-39bc83c36bc2d703;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-27-lu%cc%81c-12.18.23-SA-300x160.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-27-lu%cc%81c-12.18.23-SA-300x160.png	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:18	90728/90728	---M--	200	added ('OK')	image/png	etag:%2216268-6982fc5d-9d5dc627ec3173ce;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-02-lu%cc%81c-9.16.48-SA-300x200.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-02-lu%cc%81c-9.16.48-SA-300x200.png	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:18	60697/60697	---M--	200	added ('OK')	image/png	etag:%22ed19-6982fc5d-71f7c9bf1ab62b2e;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-01-lu%cc%81c-10.42.48-CH-300x229.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-01-lu%cc%81c-10.42.48-CH-300x229.png	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:20	102630/102630	---M--	200	added ('OK')	image/png	etag:%22190e6-6982fc5b-9c5e7d015254a43f;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/09/hoc-phi-gia-su-lop-6-300x199.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/09/hoc-phi-gia-su-lop-6-300x199.png	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:23	134683/134683	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:21%20GMT	https://giasubinhminh.com/gia-su-lop-6/	D:/cloneweb/giasubinhminh.com/gia-su-lop-6/index.html	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:23	159809/159809	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:22%20GMT	https://giasubinhminh.com/cam-ket-gia-su-mon-van-lop-6-gia-su-su-pham-van-gia-re-nhat/	D:/cloneweb/giasubinhminh.com/cam-ket-gia-su-mon-van-lop-6-gia-su-su-pham-van-gia-re-nhat/index.html	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:25	158440/158440	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:22%20GMT	https://giasubinhminh.com/hoc-phi-gia-su-ly-lop-6-o-ha-noi-5-tieu-chi-tim-gia-su-gioi/	D:/cloneweb/giasubinhminh.com/hoc-phi-gia-su-ly-lop-6-o-ha-noi-5-tieu-chi-tim-gia-su-gioi/index.html	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:26	155936/155936	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:24%20GMT	https://giasubinhminh.com/gia-su-mon-tieng-anh-lop-6-hoc-phi-re-nhat-ha-noi-2018/	D:/cloneweb/giasubinhminh.com/gia-su-mon-tieng-anh-lop-6-hoc-phi-re-nhat-ha-noi-2018/index.html	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:27	162419/162419	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:29%20GMT	https://giasubinhminh.com/hoc-phi-gia-su-lop-6-gia-su-su-pham-gioi-chi-tu-100k/	D:/cloneweb/giasubinhminh.com/hoc-phi-gia-su-lop-6-gia-su-su-pham-gioi-chi-tu-100k/index.html	(from https://giasubinhminh.com/gia-su-lop-6-mb/)
09:12:28	6141/6141	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:12:30%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/470	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/470.json	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:28	168990/168990	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-7-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-7-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:28	13478/13478	---M--	200	added ('OK')	image/jpeg	etag:%2234a6-6982fc5e-feb44bcf5bf63985;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/sach-giao-khoa-vat-li-7-trang-0-218x300.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/sach-giao-khoa-vat-li-7-trang-0-218x300.jpg	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:29	42983/42983	---M--	200	added ('OK')	image/png	etag:%22a7e7-6982fc5d-b80bee89e78ef433;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-11-15-lu%cc%81c-11.58.47-CH-300x168.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-11-15-lu%cc%81c-11.58.47-CH-300x168.png	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:31	83471/83471	---M--	200	added ('OK')	image/png	etag:%221460f-6982fc5d-803305e9740338c9;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-24-lu%cc%81c-4.39.22-CH-300x200.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-10-24-lu%cc%81c-4.39.22-CH-300x200.png	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:33	134501/134501	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:32%20GMT	https://giasubinhminh.com/gia-su-lop-7/	D:/cloneweb/giasubinhminh.com/gia-su-lop-7/index.html	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:34	152888/152888	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:34%20GMT	https://giasubinhminh.com/gia-su-ly-lop-7-truyen-cho-con-ngon-lua-dam-me-hoc-ly/	D:/cloneweb/giasubinhminh.com/gia-su-ly-lop-7-truyen-cho-con-ngon-lua-dam-me-hoc-ly/index.html	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:35	161580/161580	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:36%20GMT	https://giasubinhminh.com/bi-kip-gia-su-tieng-anh-lop-7-hoc-phi-va-nhung-dieu-can-biet/	D:/cloneweb/giasubinhminh.com/bi-kip-gia-su-tieng-anh-lop-7-hoc-phi-va-nhung-dieu-can-biet/index.html	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:36	6141/6141	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Jun%202026%2002:12:36%20GMT	https://giasubinhminh.com/wp-json/wp/v2/categories/471	D:/cloneweb/giasubinhminh.com/wp-json/wp/v2/categories/471.json	(from https://giasubinhminh.com/gia-su-lop-8-mb/)
09:12:41	106906/106906	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:39%20GMT	https://giasubinhminh.com/gia-su-lop-8-mb/page/2/	D:/cloneweb/giasubinhminh.com/gia-su-lop-8-mb/page/2/index.html	(from https://giasubinhminh.com/gia-su-lop-8-mb/)
09:12:42	153188/153188	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:39%20GMT	https://giasubinhminh.com/gia-su-toan-lop-7-tai-ha-noi-chuyen-su-pham-nghiep-vu-su-pham/	D:/cloneweb/giasubinhminh.com/gia-su-toan-lop-7-tai-ha-noi-chuyen-su-pham-nghiep-vu-su-pham/index.html	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:45	153108/153108	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:38%20GMT	https://giasubinhminh.com/top-1-gia-su-van-lop-7-o-ha-noi-hoc-phi-uu-dai-nhat-2018/	D:/cloneweb/giasubinhminh.com/top-1-gia-su-van-lop-7-o-ha-noi-hoc-phi-uu-dai-nhat-2018/index.html	(from https://giasubinhminh.com/gia-su-lop-7-mb/)
09:12:46	61989/61989	---M--	200	added ('OK')	image/png	etag:%22f225-6982fc5d-1e947e3755073c1c;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-12-13-lu%cc%81c-5.24.31-CH-300x178.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/A%cc%89nh-chu%cc%a3p-Ma%cc%80n-hi%cc%80nh-2018-12-13-lu%cc%81c-5.24.31-CH-300x178.png	(from https://giasubinhminh.com/gia-su-lop-8-mb/)
09:12:46	156455/156455	---MCZ	200	added ('OK')	application/rss+xml	etag:%22001d88a8ec6d2330bdc7f7f02a6daa74%22	https://giasubinhminh.com/gia-su-lop-8-mb/feed/	D:/cloneweb/giasubinhminh.com/gia-su-lop-8-mb/feed/index.html	(from https://giasubinhminh.com/gia-su-lop-8-mb/)
09:12:46	20780/20780	---M--	200	added ('OK')	image/jpeg	etag:%22512c-6982fc5d-971602cc0e5156e4;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/hoc-tot-hoa-8-300x271.jpg	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/hoc-tot-hoa-8-300x271.jpg	(from https://giasubinhminh.com/gia-su-lop-8-mb/)
09:12:47	66207/66207	---M--	200	added ('OK')	image/png	etag:%221029f-6982fc5e-52788328ce7dc185;;;%22	https://giasubinhminh.com/wp-content/uploads/2018/10/nmathuot-net-can-tim-gia-su-mon-ly-lop-8-tai-buon-ma-thuot.png	D:/cloneweb/giasubinhminh.com/wp-content/uploads/2018/10/nmathuot-net-can-tim-gia-su-mon-ly-lop-8-tai-buon-ma-thuot.png	(from https://giasubinhminh.com/gia-su-lop-8-mb/)
09:12:50	134326/134326	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2002:12:50%20GMT	https://giasubinhminh.com/gia-su-lop-8/	D:/cloneweb/giasubinhminh.com/gia-su-lop-8/index.html	(from https://giasubinhminh.com/gia-su-lop-8-mb/)
